C C
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:2]1C(=O)C2=[CH:2][NH:1][CH:2]=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH]1C(=O)C2=C[NH:1]C=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH]1C(=O)C2=C[NH][CH:1]=C2C1=O
C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1=O C[Si]1(C)C(=O)C2=CC3=C(C=C2C1O)C(=O)[Si](C)([CH3:1])C3=O
C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1=O C[Si]1(C)C(=O)C2=[CH:2]C3=C(C(=O)[Si](C)([CH3:1])C3=O)[CH:2]=C2C1O
C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1O C[Si]1(C)C(=O)C2=C(C1O)[CH:1]=C1C(=C2)C(=O)[Si](C)(C)C1O
C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1O C[Si]1(C)C(=O)C2=C(C1O)[CH:1]=C1C(=[CH:2]2)C(=O)[Si](C)(C)C1O
C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1O C[Si]1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=[CH:1]2)C(=O)[Si](C)(C)C1O
C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1O C[Si]1(C)C(=O)C2=C(C=C3C(=[CH:1]2)C(=O)[Si](C)(C)C3O)C1O
C[Si]1(C)C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O C[Si]1(C)C(=O)C2=C(C1=O)[CH:1]=C1C(=O)[Si](C)(C)C(=O)C1=C2
C[Si]1(C)C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O C[Si]1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[Si](C)(C)C(=O)C1=[CH:1]2
C[Si]1(C)C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)([CH3:1])C3=O
C[Si]1(C)C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O C[Si]1(C)C(=O)C2=[CH:2]C3=C(C(=O)[Si](C)([CH3:1])C3=O)[CH:2]=C2C1=O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[Si](C)([CH3:1])C(=O)C1=C2
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C=C3C(=O)[Si](C)([CH3:1])C(=O)C3=C2)C1=O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=O)[Si](C)([CH3:1])C(=O)C1=C2
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C=C3C(=O)[Si](C)([CH3:1])C(=O)C3=C2)C1O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=CC3=C(C(=O)[Si](C)(C)C3O)[CH:1]=C2C1=O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=CC3=C(C(O)[Si](C)(C)C3=O)[CH:1]=C2C1=O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=[CH:1]C3=C(C(=O)[Si](C)(C)C3O)[CH:2]=C2C1=O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=[CH:1]C3=C(C(O)[Si](C)(C)C3=O)[CH:2]=C2C1=O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=[CH:2]2)C(=O)[Si](C)([CH3:1])C1O
C[Si]1(C)C(=O)C2=CC3=C(C=C2C1O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)([CH3:1])C3O)C1O
C[Si]1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O C[Si]1(C)C(=O)C2=CC3=CS[CH:1]=C3C=C2C1=O
C[Si]1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O C[Si]1(C)C(=O)C2=CC3=[CH:1]S[CH:2]=C3C=C2C1=O
C[Si]1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O C[Si]1([CH3:1])C(=O)C2=CC3=CSC=C3C=C2C1=O
C[Si]1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O C[Si]1([CH3:1])C(=O)C2=CC3=CS[CH:2]=C3C=C2C1=O
C[Si]1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O C[Si]1([CH3:1])C(=O)C2=CC3=[CH:2]S[CH:2]=C3C=C2C1=O
C[Si]1(C)C(=O)C2=CSC=C2C1=O C[Si]1(C)C(=O)C2=CS[CH:1]=C2C1=O
C[Si]1(C)C(=O)C2=CSC=C2C1=O C[Si]1(C)C(=O)C2=[CH:1]S[CH:2]=C2C1=O
C[Si]1(C)C(=O)C2=CSC=C2C1=O C[Si]1([CH3:1])C(=O)C2=CSC=C2C1=O
C[Si]1(C)C(=O)C2=CSC=C2C1=O C[Si]1([CH3:1])C(=O)C2=CS[CH:2]=C2C1=O
C[Si]1(C)C(=O)C2=CSC=C2C1=O C[Si]1([CH3:1])C(=O)C2=[CH:2]S[CH:2]=C2C1=O
C[Si]1(C)C(=O)C2=CSC=C2C1O C[Si]1(C)C(=O)C2=CS[CH:1]=C2C1O
C[Si]1(C)C(=O)C2=CSC=C2C1O C[Si]1(C)C(=O)C2=[CH:1]SC=C2C1O
C[Si]1(C)C(=O)C2=CSC=C2C1O C[Si]1(C)C(=O)C2=[CH:1]S[CH:2]=C2C1O
C[Si]1(C)C(=O)C2=CSC=C2C1O C[Si]1(C)C(=O)C2=[CH:2]S[CH:1]=C2C1O
C[Si]1(C)C(=O)C2=CSC=C2C1O C[Si]1([CH3:1])C(=O)C2=CSC=C2C1O
C[Si]1(C)C(=O)C2=CSC=C2C1O C[Si]1([CH3:1])C(=O)C2=CS[CH:2]=C2C1O
C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)(C)C1=C2SC=C1 C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)(C)C1=C2S[CH:1]=C1
C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)(C)C1=C2SC=C1 C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)([CH3:1])C1=C2SC=C1
C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)(C)C1=C2SC=C1 C[Si]1(C)C2=C(C3=C1C=[CH:1]S3)[Si](C)(C)C1=C2S[CH:2]=C1
C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)(C)C1=C2SC=C1 C[Si]1(C)C2=C(C3=C1C=[CH:2]S3)[Si](C)([CH3:1])C1=C2SC=C1
C[Si]1(C)C2=C(C3=C1C=CS3)[Si](C)(C)C1=C2SC=C1 C[Si]1(C)C2=C(C3=C1C=[CH:2]S3)[Si](C)([CH3:1])C1=C2S[CH:2]=C1
C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)(C)C1=C2SC=N1 C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)(C)C1=C2S[CH:1]=N1
C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)(C)C1=C2SC=N1 C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)([CH3:1])C1=C2SC=N1
C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)(C)C1=C2SC=N1 C[Si]1(C)C2=C(C3=C1N=[CH:1]S3)[Si](C)(C)C1=C2S[CH:2]=N1
C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)(C)C1=C2SC=N1 C[Si]1(C)C2=C(C3=C1N=[CH:2]S3)[Si](C)([CH3:1])C1=C2SC=N1
C[Si]1(C)C2=C(C3=C1N=CS3)[Si](C)(C)C1=C2SC=N1 C[Si]1(C)C2=C(C3=C1N=[CH:2]S3)[Si](C)([CH3:1])C1=C2S[CH:2]=N1
C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)(C)C1=CC=CC=C21 C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)(C)C1=C[CH:1]=CC=C21
C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)(C)C1=CC=CC=C21 C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)([CH3:1])C1=CC=CC=C21
C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)(C)C1=CC=CC=C21 C[Si]1(C)C2=C(C3=CC=[CH:1]C=C31)[Si](C)(C)C1=C[CH:2]=CC=C21
C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)(C)C1=CC=CC=C21 C[Si]1(C)C2=C(C3=CC=[CH:2]C=C31)[Si](C)([CH3:1])C1=CC=CC=C21
C[Si]1(C)C2=C(C3=CC=CC=C31)[Si](C)(C)C1=CC=CC=C21 C[Si]1(C)C2=C(C3=CC=[CH:2]C=C31)[Si](C)([CH3:1])C1=C[CH:2]=CC=C21
C[Si]1(C)C2=C(SC=C2)C2=C1C=CS2 C[Si]1(C)C2=C(SC=C2)C2=C1C=[CH:1]S2
C[Si]1(C)C2=C(SC=C2)C2=C1C=CS2 C[Si]1(C)C2=C(S[CH:1]=C2)C2=C1C=[CH:2]S2
C[Si]1(C)C2=C(SC=C2)C2=C1C=CS2 C[Si]1([CH3:1])C2=C(SC=C2)C2=C1C=CS2
C[Si]1(C)C2=C(SC=C2)C2=C1C=CS2 C[Si]1([CH3:1])C2=C(SC=C2)C2=C1C=[CH:2]S2
C[Si]1(C)C2=C(SC=C2)C2=C1C=CS2 C[Si]1([CH3:1])C2=C(S[CH:2]=C2)C2=C1C=[CH:2]S2
C[Si]1(C)C2=C(SC=N2)C2=C1N=CS2 C[Si]1(C)C2=C(SC=N2)C2=C1N=[CH:1]S2
C[Si]1(C)C2=C(SC=N2)C2=C1N=CS2 C[Si]1(C)C2=C(S[CH:1]=N2)C2=C1N=[CH:2]S2
C[Si]1(C)C2=C(SC=N2)C2=C1N=CS2 C[Si]1([CH3:1])C2=C(SC=N2)C2=C1N=CS2
C[Si]1(C)C2=C(SC=N2)C2=C1N=CS2 C[Si]1([CH3:1])C2=C(SC=N2)C2=C1N=[CH:2]S2
C[Si]1(C)C2=C(SC=N2)C2=C1N=CS2 C[Si]1([CH3:1])C2=C(S[CH:2]=N2)C2=C1N=[CH:2]S2
FC1(F)COC2=CSC=C2O1 FC1(F)COC2=CS[CH:1]=C2O1
FC1(F)COC2=CSC=C2O1 FC1(F)COC2=[CH:1]SC=C2O1
FC1(F)COC2=CSC=C2O1 FC1([F:1])COC2=CSC=C2O1
FC1(F)COC2=CSC=C2O1 FC1([F:1])COC2=CS[CH:2]=C2O1
FC1(F)COC2=CSC=C2O1 FC1([F:1])COC2=[CH:2]SC=C2O1
FC1(F)NC(F)(F)C2=C1C=CC=C2 FC1(F)C2=C(C(F)(F)[NH:2]1)[CH:1]=CC=C2
FC1(F)NC(F)(F)C2=C1C=CC=C2 FC1(F)NC(F)(F)C2=C1C=CC=[CH:1]2
FC1(F)NC(F)(F)C2=CC=CC=C21 FC1(F)C2=CC=CC=C2C(F)(F)[NH:1]1
FC1(F)NC(F)(F)C2=CC=CC=C21 FC1(F)C2=CC=C[CH:2]=C2C(F)(F)[NH:1]1
FC1(F)NC(F)(F)C2=CSC=C21 FC1(F)C2=CS[CH:1]=C2C(F)(F)[NH:2]1
FC1(F)NC(F)(F)C2=CSC=C21 FC1(F)NC(F)(F)C2=[CH:1]SC=C21
FC1(F)OC2=CSC=C2OC1(F)F FC1(F)OC2=CSC=C2OC1(F)[F:1]
FC1(F)OC2=CSC=C2OC1(F)F FC1(F)OC2=CS[CH:1]=C2OC1(F)F
FC1(F)OC2=CSC=C2OC1(F)F FC1(F)OC2=[CH:1]S[CH:2]=C2OC1(F)F
FC1(F)OC2=CSC=C2OC1(F)F FC1(F)OC2=[CH:2]SC=C2OC1(F)[F:1]
FC1=C(F)C(F)=C2C3=C(SC=C3)C3=C(C=CS3)C2=C1F FC1=C(F)C(F)=C2C3=C(S[CH:1]=C3)C3=C(C=CS3)C2=C1F
FC1=C(F)C(F)=C2C3=C(SC=C3)C3=C(C=CS3)C2=C1F FC1=C(F)C(F)=C2C3=C(S[CH:2]=C3)C3=C(C=[CH:1]S3)C2=C1F
FC1=C(F)C(F)=C2C3=C(SC=C3)C3=C(C=CS3)C2=C1F FC1=C([F:1])C(F)=C2C3=C(SC=C3)C3=C(C=CS3)C2=C1F
FC1=C(F)C(F)=C2C3=C(SC=C3)C3=C(C=CS3)C2=C1F FC1=C([F:1])C(F)=C2C3=C(SC=C3)C3=C(C=[CH:2]S3)C2=C1F
FC1=C(F)C(F)=C2C3=C(SC=C3)C3=C(C=CS3)C2=C1F FC1=C([F:1])C(F)=C2C3=C(S[CH:2]=C3)C3=C(C=[CH:2]S3)C2=C1F
FC1=C(F)C(F)=CC=C1 FC1=C(F)C(F)=C[CH:1]=C1
FC1=C(F)C2=C(SC=C2)C2=C1C=CS2 FC1=C(F)C2=C(S[CH:1]=C2)C2=C1C=CS2
FC1=C(F)C2=C(SC=C2)C2=C1C=CS2 FC1=C(F)C2=C(S[CH:1]=[CH:2]2)C2=C1[CH:2]=CS2
FC1=C(F)C2=C(SC=C2)C2=C1C=CS2 FC1=C([F:1])C2=C(SC=C2)C2=C1C=CS2
FC1=C(F)C2=C(SC=C2)C2=C1C=CS2 FC1=C([F:1])C2=C(SC=C2)C2=C1C=[CH:2]S2
FC1=C(F)C2=C(SC=C2)C2=C1C=CS2 FC1=C([F:1])C2=C(SC=[CH:2]2)C2=C1[CH:2]=[CH:2]S2
FC1=C2C(=CC=C1)[NH]C1=C2[NH]C2=CC=CC(F)=C21 FC1=C2C(=CC=C1)[NH]C1=C2[NH]C2=C[CH:1]=CC(F)=C21
FC1=C2C(=CC=C1)[NH]C1=C2[NH]C2=CC=CC(F)=C21 FC1=C2C(=C[CH:1]=C1)[NH:2]C1=C2[NH:2]C2=CC=CC(F)=C21
FC1=C2C(=CC=C1)[NH]C1=C2[NH]C2=CC=CC(F)=C21 FC1=C2C3=C(C4=C(F)C=[CH:1][CH:2]=C4[NH:2]3)[NH:2]C2=[CH:2]C=C1
FC1=C2C(=CC=C1)[NH]C1=C2[NH]C2=CC=CC(F)=C21 FC1=C2C3=C(C4=C(F)[CH:2]=[CH:1][CH:2]=C4[NH:2]3)[NH:2]C2=[CH:2]C=[CH:2]1
FC1=C2C=CSC2=C2SC=CC2=C1F FC1=C2C=CSC2=C2S[CH:1]=CC2=C1F
FC1=C2[NH]C3=C([NH]C4=C(F)C=CC=C43)C2=CC=C1 FC1=C2C(=CC=C1)C1=C(C3=CC=[CH:1]C(F)=C3[NH:2]1)[NH:2]2
FC1=C2[NH]C3=C([NH]C4=C(F)C=CC=C43)C2=CC=C1 FC1=C2C(=C[CH:2]=C1)C1=C(C3=C[CH:2]=[CH:1]C(F)=C3[NH:2]1)[NH:2]2
FC1=C2[NH]C3=C([NH]C4=C(F)C=CC=C43)C2=CC=C1 FC1=C2C(=[CH:2]C=C1)C1=C(C3=[CH:2]C=[CH:1]C(F)=C3[NH:2]1)[NH:2]2
FC1=C2[NH]C3=C([NH]C4=C(F)C=CC=C43)C2=CC=C1 FC1=C2C(=[CH:2][CH:2]=C1)C1=C(C3=[CH:2][CH:2]=[CH:1]C(F)=C3[NH:2]1)[NH:2]2
FC1=C2[NH]C3=C([NH]C4=C(F)C=CC=C43)C2=CC=C1 FC1=C2[NH]C3=C([NH]C4=C(F)[CH:1]=CC=C43)C2=CC=C1
FC1=CC(F)=C(F)C(F)=C1F FC1=C(F)C(F)=[CH:1]C(F)=C1F
FC1=CC(F)=C(F)C(F)=C1F FC1=C([F:1])C(F)=C(F)[CH:2]=C1F
FC1=CC(F)=C(F)C(F)=C1F FC1=CC(F)=C(F)C([F:1])=C1F
FC1=CC2=C(C=C1)[NH]C1=C2[NH]C2=CC=C(F)C=C21 FC1=CC=C2C(=C1)C1=C(C3=C(C=[CH:1]C(F)=C3)[NH:2]1)[NH:2]2
FC1=CC2=C(C=C1)[NH]C1=C2[NH]C2=CC=C(F)C=C21 FC1=CC=C2C(=[CH:2]1)C1=C(C3=C(C=[CH:1]C(F)=[CH:2]3)[NH:2]1)[NH:2]2
FC1=CC2=C(C=C1)[NH]C1=C2[NH]C2=CC=C(F)C=C21 FC1=CC=C2[NH]C3=C([NH]C4=C3C=C(F)[CH:1]=C4)C2=C1
FC1=CC2=C(C=C1F)C1=C(SC=C1)C1=C2C=CS1 FC1=CC2=C(C=C1[F:1])C1=C(SC=C1)C1=C2C=CS1
FC1=CC2=C(C=C1F)C1=C(SC=C1)C1=C2C=CS1 FC1=CC2=C(C=C1[F:1])C1=C(SC=C1)C1=C2C=[CH:2]S1
FC1=CC2=C(C=C1F)C1=C(SC=C1)C1=C2C=CS1 FC1=CC2=C(C=C1[F:1])C1=C(S[CH:2]=C1)C1=C2C=[CH:2]S1
FC1=CC2=C3C=CSC3=C3SC=CC3=C2C=C1F FC1=CC2=C3C=CSC3=C3S[CH:1]=CC3=C2C=C1F
FC1=CC2=C3C=CSC3=C3SC=CC3=C2C=C1F FC1=CC2=C3C=[CH:1]SC3=C3S[CH:2]=CC3=C2C=C1F
FC1=CC2=NSN=C2C=C1F FC1=CC2=NSN=C2C=C1[F:1]
FC1=CC2=NSN=C2C=C1F FC1=CC2=NSN=C2[CH:1]=C1F
FC1=CC2=NSN=C2C=C1F FC1=[CH:1]C2=NSN=C2[CH:2]=C1F
FC1=CC2=NSN=C2C=C1F FC1=[CH:2]C2=NSN=C2C=C1[F:1]
FC1=CC2=NSN=C2C=C1F FC1=[CH:2]C2=NSN=C2[CH:2]=C1[F:1]
FC1=CC=C2[NH]C3=C([NH]C4=CC=C(F)C=C43)C2=C1 FC1=CC=C2[NH]C3=C([NH]C4=C[CH:1]=C(F)C=C43)C2=C1
FC1=CC=C2[NH]C3=C([NH]C4=CC=C(F)C=C43)C2=C1 FC1=C[CH:2]=C2C(=C1)C1=C(C3=CC(F)=[CH:1][CH:2]=C3[NH:2]1)[NH:2]2
FC1=CC=C2[NH]C3=C([NH]C4=CC=C(F)C=C43)C2=C1 FC1=C[CH:2]=C2C(=[CH:2]1)C1=C(C3=[CH:2]C(F)=[CH:1][CH:2]=C3[NH:2]1)[NH:2]2
FC1=CC=CC(F)=C1F FC1=C(F)C([F:1])=CC=C1
FC1=CC=CC(F)=C1F FC1=C(F)C([F:1])=C[CH:2]=C1
FC1=CC=CC2=C1C1=C([NH]2)C2=C(F)C=CC=C2[NH]1 FC1=C2C(=CC=C1)[NH]C1=C2[NH]C2=C1C(F)=C[CH:1]=C2
FC1=CC=CC2=C1C1=C([NH]2)C2=C(F)C=CC=C2[NH]1 FC1=C2C(=CC=[CH:2]1)[NH:2]C1=C2[NH:2]C2=C1C(F)=[CH:2][CH:1]=C2
FC1=CC=CC=C1 C1=C([F:1])C=C[CH:2]=C1
FC1=CC=CC=C1 C1=CC=C([F:1])C=C1
FC1=CC=CC=C1 FC1=CC=[CH:1]C=C1
FC1=CSC2=C1C1=C(C=C2)SC=C1F FC1=CSC2=C1C1=C(SC=C1F)[CH:1]=C2
FC1=CSC2=C1C1=C(C=C2)SC=C1F FC1=CSC2=C1C1=C(S[CH:2]=C1F)[CH:2]=[CH:1]2
FC1=CSC2=C1C=CC1=C2SC=C1F FC1=CSC2=C1C=CC1=C2SC=C1[F:1]
FC1=CSC2=C1C=CC1=C2SC=C1F FC1=CSC2=C1C=CC1=C2S[CH:1]=C1F
FC1=CSC2=C1C=CC1=C2SC=C1F FC1=CSC2=C1C=[CH:1]C1=C2SC=C1F
FC1=CSC2=C1C=CC1=C2SC=C1F FC1=CSC2=C1[CH:1]=[CH:2]C1=C2S[CH:2]=C1F
FC1=CSC2=C1C=CC1=C2SC=C1F FC1=CSC2=C1[CH:2]=[CH:2]C1=C2S[CH:1]=C1F
FC1=CSC2=C1C=CC1=C2SC=C1F FC1=[CH:2]SC2=C1[CH:2]=[CH:2]C1=C2SC=C1[F:1]
FC1=CSC2=C1CC1=C2SC=C1F FC1=CSC2=C1CC1=C2SC=C1[F:1]
FC1=CSC2=C1CC1=C2SC=C1F FC1=CSC2=C1CC1=C2S[CH:1]=C1F
FC1=CSC2=C1CC1=C2SC=C1F FC1=CSC2=C1[CH2:1]C1=C2SC=C1F
FC1=CSC2=C1CC1=C2SC=C1F FC1=CSC2=C1[CH2:1]C1=C2S[CH:2]=C1F
FC1=CSC2=C1CC1=C2SC=C1F FC1=CSC2=C1[CH2:2]C1=C2S[CH:1]=C1F
FC1=CSC2=C1CC1=C2SC=C1F FC1=[CH:2]SC2=C1[CH2:2]C1=C2SC=C1[F:1]
FC1=CSC2=C1[NH]C1=C2SC=C1F FC1=CSC2=C1[NH:1]C1=C2SC=C1F
FC1=CSC2=C1[NH]C1=C2SC=C1F FC1=CSC2=C1[NH:1]C1=C2S[CH:2]=C1F
FC1=CSC2=C1[NH]C1=C2SC=C1F FC1=CSC2=C1[NH:2]C1=C2S[CH:1]=C1F
FC1=CSC2=C1[NH]C1=C2SC=C1F FC1=CSC2=C1[NH]C1=C2SC=C1[F:1]
FC1=CSC2=C1[NH]C1=C2SC=C1F FC1=CSC2=C1[NH]C1=C2S[CH:1]=C1F
FC1=CSC2=C1[NH]C1=C2SC=C1F FC1=[CH:2]SC2=C1[NH:2]C1=C2SC=C1[F:1]
FC1=CSC2=CC3=C(C=C12)SC=C3F FC1=CSC2=C1C=C1SC=C([F:1])C1=C2
FC1=CSC2=CC3=C(C=C12)SC=C3F FC1=CSC2=C1C=C1S[CH:1]=C(F)C1=C2
FC1=CSC2=CC3=C(C=C12)SC=C3F FC1=CSC2=C1[CH:1]=C1S[CH:2]=C(F)C1=[CH:2]2
FC1=CSC2=CC3=C(C=C12)SC=C3F FC1=CSC2=C1[CH:2]=C1S[CH:1]=C(F)C1=[CH:2]2
FC1=CSC2=CC3=C(C=C12)SC=C3F FC1=CSC2=[CH:1]C3=C(C=C12)SC=C3F
FC1=CSC2=CC3=C(C=C12)SC=C3F FC1=[CH:2]SC2=C1[CH:2]=C1SC=C([F:1])C1=[CH:2]2
FC1=CSC2=CC=C3SC=C(F)C3=C12 FC1=CSC2=CC=C3SC=C([F:1])C3=C12
FC1=CSC2=CC=C3SC=C(F)C3=C12 FC1=CSC2=CC=C3S[CH:1]=C(F)C3=C12
FC1=CSC2=CC=C3SC=C(F)C3=C12 FC1=CSC2=[CH:2][CH:2]=C3S[CH:1]=C(F)C3=C12
FC1=CSC2=CC=C3SC=C(F)C3=C12 FC1=[CH:2]SC2=[CH:2][CH:2]=C3SC=C([F:1])C3=C12
FC1=CSC2=CSC=C12 FC1=CSC2=CS[CH:1]=C12
FC1=CSC2=CSC=C12 FC1=CSC2=[CH:1]SC=C12
FC1=CSC2=CSC=C12 FC1=[CH:1]SC2=CSC=C12
FC1=CSC2=CSC=C12 FC1=[CH:1]SC2=CS[CH:2]=C12
FC1=CSC2=CSC=C12 FC1=[CH:1]SC2=[CH:2]S[CH:2]=C12
FC1=CSC2=CSC=C12 FC1=[CH:2]SC2=CS[CH:1]=C12
FC1=CSC2=CSC=C12 FC1=[CH:2]SC2=[CH:1]S[CH:2]=C12
FC1=CSC2=CSC=C12 FC1=[CH:2]SC2=[CH:2]S[CH:1]=C12
FC1=CSC=C1 C1=C([F:1])C=[CH:2]S1
FC1=CSC=C1 C1=CC([F:1])=CS1
FC1=CSC=C1 C1=CC([F:1])=[CH:2]S1
FC1=CSC=C1 C1=[CH:2]S[CH:2]=C1[F:1]
FC1=CSC=C1 FC1=CS[CH:1]=C1
FC1=CSC=C1 FC1=CS[CH:1]=[CH:2]1
FC1=CSC=C1 FC1=[CH:1]SC=C1
FC1=CSC=C1 FC1=[CH:1]SC=[CH:2]1
FC1=CSC=C1 FC1=[CH:1]S[CH:2]=C1
FC1=CSC=C1 FC1=[CH:1]S[CH:2]=[CH:2]1
FC1=CSC=C1 FC1=[CH:2]S[CH:1]=C1
FC1=CSC=C1 FC1=[CH:2]S[CH:1]=[CH:2]1
FC1=CSC=C1F FC1=CSC=C1[F:1]
FC1=CSC=C1F FC1=CS[CH:1]=C1F
FC1=CSC=C1F FC1=[CH:1]S[CH:2]=C1F
FC1=CSC=C1F FC1=[CH:2]SC=C1[F:1]
FC1=CSC=C1F FC1=[CH:2]S[CH:2]=C1[F:1]
FC1COC2=CSC=C2O1 C1=C2OC([F:1])COC2=[CH:2]S1
FC1COC2=CSC=C2O1 C1=C2OCC([F:1])OC2=CS1
FC1COC2=CSC=C2O1 C1=C2OCC([F:1])OC2=[CH:2]S1
FC1COC2=CSC=C2O1 FC1COC2=CS[CH:1]=C2O1
FC1COC2=CSC=C2O1 FC1COC2=[CH:1]SC=C2O1
FC1OC2=CSC=C2OC1(F)F FC1(F)OC2=CSC=C2OC1[F:1]
FC1OC2=CSC=C2OC1(F)F FC1(F)OC2=CS[CH:2]=C2OC1[F:1]
FC1OC2=CSC=C2OC1(F)F FC1(F)OC2=[CH:2]SC=C2OC1[F:1]
FC1OC2=CSC=C2OC1(F)F FC1OC2=CS[CH:1]=C2OC1(F)F
FC1OC2=CSC=C2OC1(F)F FC1OC2=[CH:1]SC=C2OC1(F)F
FC1OC2=CSC=C2OC1F FC1OC2=CSC=C2OC1[F:1]
FC1OC2=CSC=C2OC1F FC1OC2=CS[CH:1]=C2OC1F
FC1OC2=CSC=C2OC1F FC1OC2=[CH:2]SC=C2OC1[F:1]
N N
N#CC(C#N)=CN N#CC(C#N)=C[NH2:1]
N#CC(C#N)=CN N#CC(C#[N:1])=CN
N#CC(C#N)=CN N#CC(C#[N:1])=C[NH2:2]
NC(F)(F)C(F)(F)F FC(F)(F)C(F)(F)[NH2:1]
NC(F)(F)F FC(F)(F)[NH2:1]
NC(F)(F)F FC(F)([F:1])[NH2:2]
NC(F)(F)F NC(F)(F)[F:1]
NC(F)F FC(F)[NH2:1]
NC(F)F FC([F:1])[NH2:2]
NC(F)F NC(F)[F:1]
NCC(F)(F)F FC(F)(C[NH2:2])[F:1]
NCC(F)(F)F FC(F)(F)C[NH2:1]
NCC(F)(F)F NCC(F)(F)[F:1]
NCF C([F:1])[NH2:2]
NCF FC[NH2:1]
NCF NC[F:1]
NN N[NH2:1]
NN [NH2:1][NH2:2]
NO N[OH:1]
NO O[NH2:1]
NO [NH2:1][OH:2]
NO [OH:1][NH2:2]
O=C1C(=O)C2=C(SC=C2)C2=C1C=CS2 O=C1C(=O)C2=C(S[CH:1]=C2)C2=C1C=CS2
O=C1C(=O)C2=C(SC=C2)C2=C1C=CS2 O=C1C(=O)C2=C(S[CH:2]=C2)C2=C1C=[CH:1]S2
O=C1C(=O)C2=C(SC=C2)C2=C1C=CS2 O=C1C(=[O:1])C2=C(SC=C2)C2=C1C=CS2
